Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
936	-26.55366	-45.42629	18.87263	0.0497864	0.045737	0.000610253	0.0119368	0.135528	0.00452049	0.00105271	0.0145715	0.168731	0.0486186	0.0530172	0.0880372	0.0594443	0.0872588	0.0266405	0.0350762	0.0028727	0.123217	0.131196	0.076501	0.0937818	0.125773	0.0390261	0.593459	0.241742	2.41935	0.232126	0.423294	0.576706	0.767874	0.740467	0.86369	0.955311	1.04678	1.15782	1.3505	0.2172632	0.0395716	0.036353	0.000485046	0.00948772	0.107721	0.00359301	0.000836723	0.0115819	0.134112	0.0386434	0.0421395	0.0699744	0.0472479	0.0693557	0.0211746	0.0278795	0.0022833	0.0979365	0.104278	0.0608051	0.0745403	1.258135	1.553771	0.179456	0.402389	0.597611	0.820544
972	-33.74121	-46.81286	13.07165	0.0184636	0.169708	0.00468597	0.0133383	0.0400345	0.0443713	0.0476096	0.028406	0.00432179	0.0107289	0.0304748	0.0729917	0.0530044	0.0257154	0.0203467	0.0882558	0.0212682	0.0930607	0.0274426	0.0927937	0.0240458	0.178709	0.0761761	0.0789091	0.666206	4.6819	0.300258	0.445856	0.554145	0.699742	0.385866	0.628498	0.865116	1.15591	1.59109	2.59157	0.6885536	0.0198306	0.182272	0.0050329	0.0143258	0.0429985	0.0476564	0.0511344	0.0305091	0.00464175	0.0115232	0.032731	0.0783957	0.0569287	0.0276192	0.021853	0.09479	0.0228428	0.0999505	0.0294744	0.0996638	0.0258261	0.9310674	13.02163	0.377193	0.467951	0.532047	0.622808
1008	-29.8957	-48.25945	18.36375	0.279454	0.113004	0.00183573	0.00612047	0.134258	0.124729	0.296192	0.212547	0.0730613	0.0583631	0.0398182	0.0655352	0.131351	0.08766	0.0313238	0.0413944	0.0267043	0.119203	0.362023	0.0973503	0.0847841	0.0515458	0.343339	0.334308	0.270807	0.5184888	0.0530868	0.317401	0.682599	0.946913	0.768773	0.879637	0.960779	1.04082	1.13683	1.30077	0.1901376	0.117087	0.0473472	0.000769147	0.0025644	0.0562523	0.0522597	0.1241	0.0890542	0.0306117	0.0244534	0.0166833	0.0274584	0.0550343	0.0367284	0.0131243	0.0173437	0.0111887	0.0499443	0.151683	0.0407885	0.0355234	2.38671	2.318351	0.227253	0.421516	0.578484	0.772747
1044	-27.62314	-49.2337	21.61056	0.126322	0.0233178	0.000786147	0.00257551	0.0295842	0.00843296	0.0180169	0.0346231	0.0294496	0.0193001	0.0543075	0.0221699	0.00607666	0.0134502	0.00340064	0.0452686	0.00501344	0.0222977	0.113078	0.00558385	0.0177118	0.109378	0.233108	0.208203	0.449311	0.1223876	0.000318507	0.137876	0.862124	0.999682	0.656217	0.81428	0.937914	1.0662	1.22808	1.52389	0.3046026	0.210268	0.0388133	0.00130857	0.00428704	0.049244	0.014037	0.0299899	0.0576315	0.0490201	0.0321257	0.0903969	0.0369026	0.0101148	0.0223883	0.0056605	0.0753514	0.00834507	0.0371154	0.188223	0.00929454	0.0294821	0.6007668	0.9303482	0.116251	0.369739	0.63026	0.883749
1080	-26.52857	-47.34146	20.81289	0.0619275	0.0643555	0.000902941	0.0199686	0.0168288	0.00406324	0.0183132	0.0676018	0.0108779	0.0238594	0.159646	0.0128381	0.0462239	0.0184936	0.000250899	0.0793993	0.0263895	0.0268048	0.0744838	0.000132545	0.0271767	0.359069	0.0646356	0.431437	0.144858	0.4860791	0.0473885	0.310485	0.689515	0.952611	0.2733	0.531187	0.820885	1.2182	1.88257	3.65898	0.9379538	0.0814259	0.0846185	0.00118724	0.0262559	0.0221274	0.00534259	0.0240793	0.0888868	0.0143029	0.0313717	0.209912	0.0168803	0.0607779	0.0243165	0.000329897	0.104399	0.0346985	0.0352446	0.0979357	0.000174278	0.0357336	0.7605378	1.041291	0.129948	0.377845	0.622155	0.870052
1116	-36.1688	-52.47863	16.30982	0.0619497	0.135033	0.00381696	0.0572856	0.0873799	0.055106	0.129399	0.0288797	0.0303419	0.000395703	0.074397	0.0272001	0.186036	0.0189751	0.0183017	0.0170855	0.0238169	0.00959304	0.0182513	0.00135567	0.101485	0.197296	0.446315	0.28706	0.0693297	9.40161	0.35625	0.462177	0.537822	0.643751	0.798773	0.896214	0.966392	1.03478	1.11581	1.25192	0.1624578	0.0570395	0.12433	0.00351442	0.052745	0.0804541	0.0507382	0.119142	0.0265907	0.0279369	0.000364339	0.0685002	0.0250442	0.171291	0.0174711	0.0168511	0.0157313	0.0219292	0.00883269	0.0168047	0.00124822	0.0934411	1.086084	1.461848	0.171936	0.399037	0.600962	0.828064
1152	-24.93248	-46.44802	21.51554	0.0239984	0.0236258	0.00321892	0.00365053	0.0120052	0.00312254	0.00401089	0.0088279	0.00206893	7.0829e-06	0.0163058	0.00580051	0.003988	0.027829	0.0136257	0.00569702	0.00230436	0.0101097	0.0480828	0.00335704	0.03937	0.203709	0.0786434	0.0274092	0.690238	0.4761758	0.0456397	0.308231	0.691769	0.95436	0.422387	0.656838	0.877102	1.14012	1.52245	2.3675	0.6231648	0.0919458	0.0905182	0.0123327	0.0139864	0.0459958	0.0119635	0.015367	0.0338226	0.00792674	2.71369e-05	0.062473	0.0222237	0.0152793	0.106622	0.0522046	0.0218271	0.00882875	0.0387336	0.184221	0.0128619	0.150839	0.2610063	0.6083219	0.0684922	0.33353	0.66647	0.931508
1188	-38.52293	-51.58698	13.06404	0.335372	0.112979	0.0277169	0.00275793	0.632709	0.124693	0.214328	0.045609	0.024865	0.000476431	0.0484288	0.390561	0.0264964	0.182301	0.104699	0.0685314	0.041101	0.0857967	0.129641	0.242507	0.00178729	0.274255	0.0143469	0.651055	0.0603424	2.954294	0.254243	0.43105	0.56895	0.745757	0.230164	0.488499	0.799708	1.25046	2.04709	4.34473	1.062163	0.117949	0.0397344	0.00974796	0.000969955	0.222522	0.0438541	0.0753784	0.0160406	0.00874496	0.000167559	0.0170323	0.137359	0.00931872	0.0641148	0.0368224	0.0241023	0.0144551	0.0301744	0.0455944	0.0852888	0.000628585	2.843357	5.549298	0.315405	0.450423	0.549578	0.684595
1224	-38.09869	-56.1843	18.0856	0.0600934	0.0287347	0.0391016	0.0298775	0.0601486	0.00479802	0.15522	0.022928	0.0185797	0.146419	0.0813648	0.028054	0.0072123	0.251457	0.0707301	0.268396	0.103795	0.0986722	0.0748871	0.0232837	0.0192469	0.497132	0.0956582	0.168611	0.238599	4.316141	0.292656	0.443511	0.556489	0.707344	0.568757	0.759411	0.917722	1.08965	1.31681	1.75822	0.4080296	0.0377234	0.0180381	0.0245459	0.0187555	0.037758	0.00301194	0.0974386	0.014393	0.0116634	0.0919143	0.0510764	0.0176108	0.0045275	0.157851	0.0444006	0.168485	0.0651571	0.0619411	0.0470101	0.0146163	0.0120821	1.593	0.1023599	9.18393e-05	0.119076	0.880924	0.999908
1260	-30.79181	-47.39386	16.60205	0.0708159	0.0381561	0.0794792	0.000185394	0.0153065	0.020565	0.0101306	0.0413461	0.000941931	0.0108934	0.0231178	0.0603656	0.0250281	0.0671645	0.0386037	0.00225957	0.0278122	0.0678011	0.01811	0.0934399	0.00391874	0.516011	0.409741	0.0409773	0.0332703	2.447476	0.233438	0.423768	0.576232	0.766562	0.366859	0.613204	0.858493	1.16483	1.63078	2.72584	0.7250777	0.0989821	0.0533322	0.111091	0.000259132	0.0213945	0.0287445	0.0141599	0.057791	0.00131657	0.0152261	0.0323126	0.0843753	0.0349828	0.0938785	0.0539578	0.00315829	0.0388742	0.0947683	0.0253131	0.130605	0.00547737	0.7154414	5.54473	0.315334	0.450402	0.549599	0.684665
1296	-29.97274	-49.39123	19.41849	0.253963	0.127925	0.0428308	0.0076318	0.137099	0.0813402	0.0336419	0.0277636	0.0578379	0.179047	0.00808946	0.0632849	0.0841213	0.0474721	0.0179762	0.125987	0.0835758	0.403799	0.0219902	0.30363	0.00816328	0.294474	0.184435	0.407825	0.113265	0.9599981	0.120039	0.372055	0.627945	0.879961	0.430164	0.662709	0.879541	1.13696	1.50896	2.32469	0.6099722	0.119954	0.0604227	0.0202302	0.00360472	0.0647557	0.0384193	0.01589	0.0131136	0.0273185	0.0845691	0.00382088	0.0298913	0.0397329	0.0224224	0.00849069	0.0595074	0.0394752	0.190726	0.0103866	0.143413	0.00385575	2.11717	0.5977557	0.0667189	0.33183	0.66817	0.933281
1332	-27.06977	-47.69178	20.62201	0.0615298	0.00476995	0.0389496	0.0457675	0.0489038	0.031183	0.0317067	0.00175685	0.00902258	0.00280516	0.0604444	0.0540828	0.00848323	0.00556212	0.0900882	0.0182319	0.0115004	0.118025	0.00441634	0.0974676	0.0194458	0.294579	0.0231299	0.565117	0.117175	0.4325858	0.0379385	0.297422	0.702577	0.962062	0.922034	0.961185	0.987725	1.01243	1.04038	1.08456	0.05869346	0.0805214	0.00624222	0.0509716	0.059894	0.0639983	0.0408078	0.0414932	0.00229911	0.0118075	0.00367099	0.079101	0.0707759	0.0111016	0.0072789	0.117895	0.0238593	0.01505	0.154454	0.00577947	0.127552	0.0254479	0.7641422	2.409291	0.231653	0.423122	0.576877	0.768348
1368	-36.75392	-54.36301	17.60909	0.125084	0.102988	0.123473	0.0219734	0.171196	0.0126677	0.0473018	0.0654103	0.0143285	0.00729133	0.0225811	0.123821	0.180767	0.0232661	0.0840991	0.0453677	0.0564324	0.0146935	0.333828	0.220334	0.254035	0.00167247	0.678833	0.260164	0.0593306	2.060037	0.213502	0.416347	0.583653	0.786498	0.13419	0.37548	0.73668	1.35744	2.66326	7.45212	1.452283	0.0609888	0.050215	0.060203	0.0107138	0.083472	0.00617655	0.0230635	0.0318928	0.00698629	0.00355512	0.0110101	0.060373	0.0881388	0.0113441	0.0410051	0.0221205	0.0275154	0.00716428	0.162768	0.107431	0.123863	2.050939	0.7071098	0.0844654	0.347434	0.652565	0.915535
1404	-28.66653	-48.46385	19.79732	0.00862004	0.0293643	0.0179253	0.0167701	0.00726317	0.00980525	0.00448713	0.0332609	0.0117128	0.0263562	0.0757396	0.0118265	0.0305587	0.127078	0.0313789	0.0412511	0.00185901	0.0173998	0.0317678	0.0354855	0.0188823	0.0591019	0.569262	0.0431984	0.328437	0.9108274	0.113704	0.368148	0.631852	0.886296	0.237659	0.496194	0.803616	1.24437	2.01534	4.20771	1.038992	0.0146402	0.049872	0.0304443	0.0284822	0.0123357	0.0166532	0.0076209	0.05649	0.019893	0.0447631	0.128635	0.0200859	0.0519006	0.215828	0.0532937	0.0700604	0.00315732	0.0295516	0.0539542	0.0602683	0.0320696	0.5887925	1.660777	0.187619	0.405908	0.594093	0.812381
1440	-26.42799	-47.31559	20.8876	0.0177804	0.0325259	0.00596552	0.015313	0.0251755	0.00768422	0.0329735	0.00123573	0.0178366	0.00998675	0.00473139	0.011478	0.00636141	0.000545287	0.0213296	0.0330707	0.00597548	0.00322822	0.0939409	0.0273382	0.0926154	0.182505	0.351859	0.391946	0.0736901	0.6425385	0.0741522	0.338729	0.661271	0.925848	0.165246	0.415604	0.760388	1.31512	2.40613	6.05159	1.301757	0.0380662	0.0696349	0.0127716	0.0327836	0.0538984	0.0164512	0.0705933	0.00264559	0.0381865	0.0213807	0.0101295	0.0245734	0.0136192	0.00116741	0.0456647	0.0708014	0.012793	0.00691132	0.201119	0.0585285	0.198281	0.4670917	0.5586014	0.0600517	0.325099	0.674901	0.939948
1476	-38.92047	-58.33673	19.41626	0.147613	0.0595353	0.0214591	0.0219557	0.16347	0.0436734	0.07432	0.254666	0.0950967	0.0349497	0.0148099	0.021445	0.0424932	0.032943	0.10044	0.12203	0.191808	0.0508322	0.0210835	0.0936367	0.119484	0.177349	0.582606	0.0495057	0.190539	0.8785535	0.1094	0.365392	0.634608	0.8906	0.208521	0.46553	0.787782	1.26939	2.14809	4.79567	1.133565	0.085437	0.0344584	0.0124203	0.0127077	0.0946148	0.0252777	0.0430156	0.147398	0.0550409	0.0202285	0.00857179	0.0124121	0.0245946	0.0190671	0.0581334	0.0706297	0.111017	0.0294211	0.0122029	0.0541959	0.069156	1.727746	0.7277176	0.0876512	0.34995	0.65005	0.912349
1512	-36.31597	-52.6581	16.34213	0.969905	0.0241092	0.364671	0.01194	0.119996	0.170901	0.0920252	0.0206017	0.0622849	0.0207915	0.17511	0.129597	0.000328382	0.0908246	0.236309	0.038686	0.122618	0.022599	0.358625	0.0282059	0.344397	0.137	0.530856	0.101091	0.231053	0.7162752	0.0858887	0.348568	0.651432	0.914111	0.47346	0.69444	0.892469	1.12049	1.44001	2.11211	0.5406299	0.284887	0.0070815	0.107114	0.00350709	0.0352459	0.0501982	0.0270303	0.00605125	0.0182947	0.00610701	0.0514346	0.0380662	9.64546e-05	0.0266776	0.0694104	0.0113631	0.0360162	0.00663793	0.105338	0.00828483	0.101158	3.404526	2.017742	0.211052	0.4154	0.584599	0.788948
1548	-29.12	-48.8158	19.6958	0.0474985	0.00815787	0.00145482	0.0136232	0.0196912	0.0323141	0.00106638	0.00666122	0.0139519	0.00917261	0.0275559	0.0133731	0.00122088	0.0171649	0.0366847	0.0441243	0.0277583	0.034703	0.017678	0.0175173	0.0207355	0.261142	0.23584	0.190375	0.312643	0.4347926	0.0383274	0.298008	0.701992	0.961673	0.110604	0.341699	0.715329	1.39796	2.92655	9.04128	1.592054	0.115258	0.0197955	0.0035302	0.0330574	0.0477817	0.0784117	0.00258762	0.0161638	0.0338549	0.0222578	0.0668658	0.0324504	0.00296254	0.0416514	0.0890172	0.10707	0.067357	0.0842086	0.0428965	0.0425067	0.0503157	0.4121076	1.705229	0.190838	0.407263	0.592737	0.809162
1584	-28.10884	-47.68386	19.57502	0.0723757	0.00136557	0.0072458	0.019101	0.0472352	0.01438	0.0837713	0.00954415	0.0442114	0.000812719	0.0986076	0.00796417	0.0349598	0.0905864	0.0646129	0.200518	0.0175408	0.0791623	0.0394191	0.021336	0.0367195	0.0981325	0.431175	0.379454	0.0912383	1.781369	0.196138	0.409457	0.590543	0.803862	0.192635	0.447882	0.77834	1.28479	2.23273	5.19117	1.190865	0.0729984	0.00137732	0.00730814	0.0192653	0.0476416	0.0145037	0.084492	0.00962626	0.0445918	0.000819711	0.099456	0.00803269	0.0352605	0.0913658	0.0651688	0.202244	0.0176917	0.0798434	0.0397583	0.0215196	0.0370354	0.9914699	0.6138813	0.0694206	0.334406	0.665594	0.93058
1620	-39.40488	-54.81555	15.41067	0.0199726	0.0599528	0.133481	0.0878061	0.0377647	0.0407716	0.0614932	0.0185788	0.00919752	0.113552	0.241964	0.0620041	0.0581783	0.150281	0.0202917	0.0357003	0.0224978	0.0728948	0.0836157	0.0566206	0.0235758	0.190283	0.466832	0.0961253	0.24676	9.427719	0.356441	0.462231	0.537769	0.643559	0.499164	0.712578	0.899677	1.11151	1.40336	2.00335	0.5024034	0.014163	0.0425139	0.0946543	0.0622653	0.0267798	0.0289121	0.0436063	0.0131747	0.00652217	0.080522	0.171582	0.0439685	0.0412556	0.106567	0.0143893	0.0253159	0.0159537	0.0516914	0.0592938	0.040151	0.0167181	1.410193	1.65626	0.187286	0.405767	0.594234	0.812714
1656	-40.13831	-57.24733	17.10902	0.166725	0.0563623	0.0423668	0.0270352	0.195135	0.0276801	0.464026	0.0597967	0.0560527	0.0859256	0.114829	0.0373991	0.0610169	0.0944587	0.042681	0.235647	0.268411	0.40535	0.0129378	0.218612	0.188257	0.00668404	0.235385	0.68235	0.0755814	1.684996	0.189385	0.406653	0.593346	0.810616	0.7941	0.893653	0.96553	1.0357	1.119	1.25929	0.1667005	0.058281	0.0197022	0.0148099	0.00945054	0.0682121	0.00967598	0.162207	0.0209028	0.019594	0.0300365	0.0401401	0.0130734	0.0213293	0.0330194	0.0149198	0.0823739	0.093827	0.141696	0.0045226	0.0764188	0.065808	2.860705	1.526039	0.177239	0.401413	0.598588	0.822761
1692	-38.09956	-57.13585	19.0363	0.0261528	0.096148	0.0709965	0.017827	0.00236628	0.0363049	0.0210389	0.114065	0.189497	0.0677765	0.115189	0.0281739	0.0583808	0.0296832	0.0201278	0.0694283	0.0217198	0.303473	0.00600186	0.0718686	0.0391765	0.00473871	0.15192	0.714288	0.129054	0.9671309	0.120936	0.372595	0.627405	0.879064	0.0839612	0.298724	0.685952	1.45783	3.34757	11.9103	1.791331	0.0186089	0.0684135	0.0505171	0.0126847	0.00168371	0.0258325	0.0149701	0.0811625	0.134835	0.0482259	0.0819621	0.020047	0.0415404	0.0211208	0.0143218	0.0494013	0.0154546	0.215934	0.00427058	0.0511376	0.0278758	1.405396	0.794154	0.0975686	0.357336	0.642664	0.902432
1728	-28.85928	-45.30708	16.4478	0.0138711	0.228618	0.0215453	0.0157314	0.112647	0.156135	0.0699858	0.0527154	0.0131099	0.028059	0.13607	0.105543	0.102276	0.023267	0.0311849	0.109595	0.0730334	0.347666	0.00933167	0.0885031	0.0192246	0.104721	0.576699	0.0662699	0.25231	5.538045	0.31523	0.450371	0.54963	0.68477	0.589652	0.772892	0.922774	1.08369	1.29384	1.69592	0.381942	0.00788977	0.130036	0.0122548	0.00894791	0.0640728	0.0888083	0.0398073	0.0299841	0.00745678	0.0159597	0.0773953	0.0600321	0.0581737	0.0132341	0.0177377	0.0623369	0.0415408	0.19775	0.00530777	0.0503398	0.0109348	1.758114	1.539767	0.178342	0.4019	0.5981	0.821658
1764	-35.83679	-51.30924	15.47245	0.0764059	0.0479782	0.258065	0.0112945	0.0922621	0.000246462	0.00754216	0.0323828	0.00291624	0.0460837	0.0605281	0.00402297	0.133859	0.156968	0.137906	0.0535948	0.0431873	0.0459534	0.0255723	0.238191	0.0403806	0.206482	0.605107	0.133134	0.0552764	1.51958	0.176717	0.401181	0.598819	0.823283	0.251524	0.510106	0.810579	1.23369	1.96038	3.97577	0.997993	0.0504216	0.0316617	0.170302	0.00745342	0.0608854	0.000162644	0.00497721	0.02137	0.00192448	0.0304114	0.0399435	0.00265483	0.0883362	0.103586	0.0910065	0.0353682	0.0285	0.0303254	0.0168756	0.157186	0.0266479	1.515341	7.502544	0.339873	0.457551	0.542448	0.660128
1800	-31.8871	-47.57282	15.68572	0.0148566	0.0327249	0.0712263	0.0878333	0.32277	0.00430547	0.0642726	0.096192	0.155607	0.0321063	0.103926	0.0394078	0.0364678	0.018091	0.0200005	0.0615111	0.216475	0.171652	0.144599	0.0887477	0.297954	0.187249	0.0308864	0.689587	0.0922779	0.7247733	0.0871992	0.349598	0.650402	0.912801	0.525069	0.73038	0.906629	1.10299	1.36915	1.90451	0.46582	0.00714012	0.0157276	0.0342315	0.0422128	0.155124	0.00206921	0.0308895	0.04623	0.0747851	0.0154303	0.0499467	0.0189395	0.0175265	0.00869454	0.00961227	0.0295623	0.104038	0.0824961	0.0694947	0.0426522	0.143197	2.080727	8.363173	0.347953	0.459846	0.540155	0.652046
1836	-30.83903	-48.24598	17.40695	0.00283209	0.0398785	0.0243674	0.00721464	0.0267414	0.0145342	0.0179922	0.0306348	0.024424	0.0260299	0.0202574	0.00230011	0.0306509	0.0164138	0.0120629	0.042507	0.00934241	0.035971	0.0883663	0.0666801	0.0129379	0.126281	0.428691	0.396056	0.0489716	7.049358	0.335064	0.456171	0.543829	0.664936	0.21343	0.470843	0.790575	1.2649	2.12385	4.68539	1.116742	0.00512931	0.0722254	0.0441327	0.0130667	0.0484324	0.0263235	0.0325863	0.0554838	0.0442352	0.0471438	0.0366889	0.00416581	0.0555131	0.0297276	0.0218475	0.0769861	0.0169204	0.0651484	0.160044	0.120767	0.0234324	0.552139	0.5163463	0.0527118	0.316964	0.683036	0.947288
1872	-31.59991	-48.66086	17.06095	0.0260049	0.0595567	0.00379195	0.0285475	0.01655	0.0296417	0.00495775	0.0273907	0.0977641	0.0673518	0.0684043	0.0750572	0.201054	0.0130307	0.00691368	0.0580108	0.0115008	0.00767383	0.0385128	0.0466675	0.0713191	0.288506	0.0376778	0.331275	0.342541	6.316971	0.326289	0.453629	0.546371	0.673711	0.474961	0.695513	0.892899	1.11995	1.43779	2.10543	0.5383406	0.0270968	0.0620575	0.00395117	0.0297462	0.0172449	0.0308863	0.00516593	0.0285409	0.101869	0.07018	0.0712766	0.0782089	0.209496	0.0135779	0.00720399	0.0604467	0.0119837	0.00799605	0.0401299	0.0486271	0.0743138	0.9597019	1.448141	0.170772	0.398508	0.601492	0.829228
1908	-31.1067	-48.75991	17.65322	0.0178428	0.0288336	0.0136496	0.00781318	0.0180349	0.0103628	0.00489479	0.017111	0.0264828	0.00218782	0.0288733	0.0180311	0.033258	0.00835731	0.0533722	0.00282214	0.0212073	0.0176603	0.0178921	0.000575858	0.00216032	0.103154	0.794054	0.0534149	0.0493775	4.245681	0.29109	0.443024	0.556976	0.70891	0.120256	0.355931	0.724494	1.38027	2.80953	8.31557	1.531553	0.0507729	0.082048	0.038841	0.0222329	0.0513195	0.0294882	0.0139285	0.0486906	0.0753588	0.0062256	0.082161	0.0513087	0.094638	0.0237813	0.151874	0.0080306	0.060347	0.0502537	0.0509133	0.00163864	0.00614734	0.3514235	0.9180893	0.114657	0.368747	0.631253	0.885343
1944	-30.5008	-50.67746	20.17666	0.054833	0.0296577	0.0023562	0.0600801	0.0376877	0.0144352	0.0055285	0.0641174	0.09498	0.0358425	0.0070406	0.0738663	0.11791	0.0181112	0.00211327	0.0828048	0.068256	0.0714429	0.0129639	0.0448495	0.0562831	0.267277	0.212288	0.141478	0.378957	1.145881	0.141742	0.384292	0.615708	0.858258	0.508433	0.719001	0.902199	1.1084	1.39082	1.96683	0.4890992	0.0574072	0.03105	0.00246682	0.0629005	0.039457	0.0151129	0.00578804	0.0671274	0.0994389	0.0375252	0.00737113	0.077334	0.123445	0.0189614	0.00221248	0.0866921	0.0714603	0.0747969	0.0135725	0.046955	0.0589253	0.9551597	1.301861	0.157571	0.392302	0.607699	0.842429
1980	-27.70973	-49.72247	22.01274	0.0437735	0.058546	0.0236215	0.0202981	0.0416119	0.0148996	0.0252967	0.0134116	0.00383417	0.0334967	0.127168	0.0510113	0.0531817	0.0115504	0.00568878	0.0244896	0.00666927	0.00911862	0.0215864	0.0121559	0.0400767	0.108432	0.375156	0.254138	0.262275	0.4933684	0.048674	0.3121	0.6879	0.951326	0.607388	0.784144	0.926944	1.07881	1.27528	1.64639	0.3605126	0.0682376	0.0912661	0.0368231	0.0316423	0.0648679	0.0232266	0.0394344	0.0209071	0.00597701	0.0522174	0.19824	0.0795204	0.0829038	0.0180057	0.00886812	0.0381763	0.0103966	0.0142148	0.0336505	0.0189495	0.0624747	0.6414865	0.4984135	0.0495626	0.313197	0.686803	0.950438
2016	-34.48195	-54.60344	20.12149	0.00152659	0.00894248	0.0140342	0.00638348	0.0243608	0.000923448	0.0530817	0.00355519	0.00424708	0.0340038	0.00940446	0.0475342	0.073907	0.0233678	0.0052027	0.0227571	0.0532746	0.000995683	0.163757	0.0525161	0.0513829	0.0497239	0.208481	0.587167	0.154628	0.2024454	0.00419991	0.199991	0.800009	0.9958	0.212231	0.469552	0.789898	1.26599	2.12969	4.71184	1.120813	0.00233011	0.0136493	0.0214211	0.00974342	0.037183	0.0014095	0.0810212	0.00542646	0.00648252	0.0519016	0.0143545	0.0725538	0.112808	0.0356674	0.00794113	0.0347353	0.0813155	0.00151976	0.249951	0.0801579	0.0784281	0.6551586	1.848814	0.200619	0.411277	0.588722	0.799381
2052	-28.29741	-48.80862	20.5112	0.0542627	0.103365	0.0207564	0.039592	0.145076	0.0149427	0.0451256	0.0196292	0.0232254	0.0215949	0.152997	0.114901	0.206552	0.125961	0.0714673	0.0280513	0.088867	0.0621536	0.0964839	0.136945	0.0404044	0.211797	0.00277191	0.192338	0.593093	0.9511164	0.118914	0.371374	0.628626	0.881086	0.809482	0.902054	0.968352	1.03268	1.10858	1.23536	0.1528283	0.0336543	0.0641084	0.0128733	0.0245554	0.0899778	0.00926763	0.0279874	0.0121743	0.0144047	0.0133934	0.0948906	0.0712629	0.128106	0.0781223	0.0443248	0.0173977	0.0551163	0.0385483	0.0598404	0.0849351	0.0250593	1.612355	0.7024529	0.0837382	0.34685	0.653151	0.916262
2088	-30.48024	-45.67201	15.19177	0.0789388	0.141216	0.039808	0.00216681	0.0265356	0.010834	0.0924226	0.0944273	0.027318	0.0339008	0.256252	0.126994	0.127182	0.0415939	0.0180016	0.0243118	0.00875635	0.155393	0.312214	0.0135604	0.00595637	0.0185581	0.00154755	0.79616	0.183734	1.716739	0.191657	0.407605	0.592395	0.808344	0.768006	0.879209	0.960634	1.04098	1.13739	1.30207	0.1908596	0.0481986	0.0862238	0.024306	0.00132302	0.0162021	0.00661506	0.0564315	0.0576556	0.0166799	0.0206992	0.156462	0.0775401	0.0776549	0.0253965	0.0109915	0.0148443	0.00534646	0.0948802	0.190632	0.00827972	0.00363685	1.637784	10.07308	0.360943	0.463484	0.536517	0.639056
2124	-28.00262	-48.01963	20.01701	0.0247743	0.00109589	0.00542366	0.00781019	0.025871	0.00316282	0.0169655	0.0123794	0.0837219	0.0022705	0.108647	0.0570138	0.0997848	0.346148	0.048134	0.0532766	0.00640796	0.0101191	0.0499974	0.0239515	0.0241052	0.391218	0.332784	0.0163445	0.259654	2.041559	0.212439	0.415938	0.584063	0.787561	0.418865	0.654161	0.875986	1.14157	1.52868	2.3874	0.629219	0.0245033	0.0010839	0.00536433	0.00772475	0.025588	0.00312822	0.0167799	0.012244	0.082806	0.00224566	0.107459	0.0563902	0.0986932	0.342361	0.0476075	0.0526938	0.00633786	0.0100084	0.0494505	0.0236895	0.0238415	1.01106	0.5172917	0.0528773	0.317157	0.682843	0.947123
2160	-34.57466	-51.97527	17.40061	0.188809	0.293865	0.107058	0.105072	0.0315788	0.00765485	0.040963	0.147217	0.0194871	0.000163358	0.0464672	0.058311	0.342802	0.013886	0.0850419	0.0910412	0.0440179	0.196927	0.0310604	0.042684	0.0767988	0.222708	0.466359	0.205792	0.105141	4.852409	0.303529	0.446852	0.553147	0.696472	0.627421	0.796653	0.931532	1.0735	1.25525	1.59383	0.3370497	0.0957982	0.149101	0.0543193	0.0533116	0.0160225	0.00388392	0.0207838	0.0746951	0.00988736	8.28849e-05	0.0235766	0.0295859	0.173931	0.0070455	0.0431486	0.0461926	0.0223339	0.099917	0.0157594	0.021657	0.0389662	1.970906	0.5865532	0.0648263	0.329976	0.670024	0.935174
